SecondaryStoreID	StoreName	DateOfBusiness	TotalSales	Count_TC	Salestype_Ctg	Region
6701047	Tampin	2025-03-03	273	8	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-03		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-03	801	24	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-04	194	5	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-04	284	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-04	504	12	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-04		10	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-04	628	19	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-05	226	6	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-05	445	11	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-05	302	8	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-05		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-05	385	19	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-06	340	5	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-06	191	6	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-06	400	11	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-06		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-06	610	18	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-07	515	18	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-07	289	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-07	331	9	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-07		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-07	687	25	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-08	1077	29	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-08	572	18	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-08	235	7	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-08		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-08	1070	30	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-09	443	15	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-09	222	7	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-09	218	7	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-09		10	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-09	1267	39	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-10	179	8	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-10	96	2	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-10	321	8	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-10		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-10	988	31	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-11	484	13	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-11	366	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-11	300	8	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-11		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-11	473	17	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-12	403	12	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-12	162	6	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-12	387	11	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-12		10	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-12	848	29	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-13	454	14	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-13	338	7	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-13	402	8	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-13	974	24	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-14	544	19	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-14	120	4	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-14	448	9	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-14		16	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-14	1405	48	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-15	828	24	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-15	297	10	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-15	326	7	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-15		9	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-15	1911	52	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-16	696	19	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-16	392	11	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-16	491	12	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-16		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-16	1733	49	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-17	681	12	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-17	306	7	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-17	361	13	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-17		11	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-17	972	27	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-18	438	13	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-18	203	6	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-18	350	10	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-18		10	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-18	1045	35	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-19	403	14	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-19	343	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-19	465	12	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-19		11	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-19	817	25	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-20	854	23	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-20	438	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-20	529	11	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-20		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-20	1663	39	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-21	1008	22	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-21	576	11	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-21	327	9	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-21		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-21	1204	39	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-22	888	29	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-22	161	6	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-22	438	11	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-22		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-22	1207	36	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-23	1141	37	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-23	306	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-23	598	15	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-23		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-23	2046	48	TAKE AWAY	NEGERI SEMBILAN
6701047	Tampin	2025-03-24	659	17	DINE IN	NEGERI SEMBILAN
6701047	Tampin	2025-03-24	345	8	FOOD PANDA	NEGERI SEMBILAN
6701047	Tampin	2025-03-24	347	10	GRAB FOOD	NEGERI SEMBILAN
6701047	Tampin	2025-03-24		8	NONE	NEGERI SEMBILAN
6701047	Tampin	2025-03-24	1412	38	TAKE AWAY	NEGERI SEMBILAN
6701048	Setapak Central	2025-03-01	6048	168	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-01	258	10	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-01	263	8	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-01		12	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-01	1761	60	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-02	843	34	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-02	1918	52	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-02	659	22	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-02		11	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-02	977	28	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-03	971	32	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-03	921	22	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-03	977	29	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-03		12	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-03	534	20	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-04	513	18	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-04	1273	34	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-04	2077	46	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-04		11	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-04	455	16	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-05	661	18	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-05	1267	37	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-05	1985	48	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-05		10	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-05	811	29	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-06	1006	33	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-06	1293	37	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-06	1086	28	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-06		12	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-06	1008	33	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-07	681	23	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-07	1601	40	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-07	1263	33	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-07		12	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-07	896	30	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-08	1661	52	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-08	1700	43	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-08	1644	39	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-08		14	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-08	1266	36	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-09	1625	47	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-09	2075	58	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-09	1894	49	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-09		12	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-09	1539	43	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-10	723	21	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-10	748	21	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-10	1836	49	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-10		11	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-10	859	28	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-11	1014	36	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-11	528	14	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-11	1592	41	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-11		9	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-11	1209	40	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-12	1357	39	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-12	536	15	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-12	1154	33	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-12		12	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-12	1037	29	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-13	1195	43	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-13	669	18	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-13	1873	50	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-13		10	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-13	767	30	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-14	1869	64	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-14	846	21	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-14	1370	36	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-14		11	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-14	849	28	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-15	2215	67	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-15	1409	30	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-15	1836	49	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-15		14	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-15	1628	53	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-16	2135	62	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-16	1551	36	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-16	1551	41	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-16		13	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-16	1924	57	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-17	1085	30	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-17	1067	27	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-17	1552	38	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-17	664	24	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-18	2072	65	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-18	1057	29	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-18	2152	53	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-18		11	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-18	1315	45	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-19	1196	43	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-19	743	19	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-19	1053	29	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-19		13	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-19	660	23	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-20	1546	49	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-20	1054	27	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-20	1571	43	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-20		9	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-20	1142	40	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-21	977	31	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-21	1077	24	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-21	1540	43	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-21		11	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-21	1223	30	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-22	2902	71	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-22	621	15	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-22	1681	43	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-22		9	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-22	1500	42	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-23	1900	55	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-23	832	24	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-23	1261	31	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-23		9	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-23	2025	59	TAKE AWAY	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-24	1299	46	DINE IN	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-24	963	24	FOOD PANDA	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-24	1182	33	GRAB FOOD	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-24		10	NONE	FEDERAL TERRITORY
6701048	Setapak Central	2025-03-24	1548	59	TAKE AWAY	FEDERAL TERRITORY
6701049	Seremban Prima	2025-03-01	3417	84	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-01	332	7	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-01	538	12	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-01		1	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-01	971	37	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-02	589	19	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-02	248	8	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-02	215	7	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-02		1	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-02	328	12	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-03	383	15	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-03	352	10	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-03	432	11	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-03		8	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-03	404	17	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-04	213	9	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-04	194	6	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-04	309	7	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-04	304	13	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-05	365	11	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-05	556	16	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-05	384	12	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-05		2	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-05	366	18	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-06	136	6	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-06	565	15	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-06	331	9	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-06	499	20	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-07	785	26	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-07	340	9	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-07	397	10	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-07		2	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-07	755	32	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-08	618	18	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-08	722	16	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-08	784	15	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-08		8	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-08	708	22	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-09	1372	40	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-09	407	11	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-09	478	16	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-09	1014	42	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-10	329	16	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-10	189	6	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-10	201	6	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-10		8	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-10	246	14	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-11	311	13	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-11	160	5	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-11	672	15	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-11		7	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-11	775	28	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-12	506	17	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-12	187	5	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-12	386	14	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-12	547	22	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-13	298	16	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-13	208	7	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-13	567	14	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-13		8	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-13	688	33	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-14	1125	34	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-14	213	6	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-14	464	11	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-14		1	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-14	486	23	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-15	1654	42	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-15	432	12	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-15	657	18	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-15		1	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-15	1147	42	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-16	1338	40	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-16	357	8	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-16	420	11	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-16		7	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-16	1509	56	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-17	811	25	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-17	85	3	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-17	717	18	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-17		7	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-17	684	27	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-18	934	24	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-18	172	5	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-18	664	17	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-18		7	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-18	1049	38	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-19	87	3	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-19	123	3	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-19	516	15	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-19		7	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-19	568	16	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-20	331	19	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-20	203	7	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-20	600	13	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-20	345	19	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-21	799	27	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-21	199	6	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-21	750	16	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-21		8	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-21	591	27	TAKE AWAY	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-22	1658	50	DINE IN	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-22	594	13	FOOD PANDA	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-22	725	18	GRAB FOOD	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-22		8	NONE	NEGERI SEMBILAN
6701049	Seremban Prima	2025-03-22	1180	44	TAKE AWAY	NEGERI SEMBILAN
